[Step 244] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.3379m | Success: ❌
[Step 245] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.3379m | Success: ❌
[Step 246] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.3379m | Success: ❌
[Step 247] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.3379m | Success: ❌
[Step 248] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2158m | Success: ❌
[Step 249] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2154m | Success: ❌
[Step 250] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step   1] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step   2] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step   3] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step   4] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step   5] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2154m | Success: ❌
[Step   6] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step   7] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step   8] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2155m | Success: ❌
[Step   9] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2155m | Success: ❌
[Step  10] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  11] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  12] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  13] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2155m | Success: ❌
[Step  14] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  15] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  16] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2157m | Success: ❌
[Step  17] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2155m | Success: ❌
[Step  18] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  19] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2155m | Success: ❌
[Step  20] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2155m | Success: ❌
[Step  21] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  22] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  23] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2157m | Success: ❌
[Step  24] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  25] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2157m | Success: ❌
[Step  26] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  27] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  28] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  29] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  30] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  31] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  32] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2155m | Success: ❌
[Step  33] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  34] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  35] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  36] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  37] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2157m | Success: ❌
[Step  38] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2157m | Success: ❌
[Step  39] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  40] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  41] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  42] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  43] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  44] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  45] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2156m | Success: ❌
[Step  46] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step  47] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step  48] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  49] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step  50] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  51] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step  52] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  53] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  54] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  55] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2037m | Success: ❌
[Step  56] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  57] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step  58] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2037m | Success: ❌
[Step  59] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2037m | Success: ❌
[Step  60] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  61] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  62] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2037m | Success: ❌
[Step  63] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  64] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  65] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step  66] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2037m | Success: ❌
[Step  67] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2037m | Success: ❌
[Step  68] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  69] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  70] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step  71] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step  72] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2037m | Success: ❌
[Step  73] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step  74] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step  75] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step  76] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  77] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  78] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  79] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step  80] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step  81] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step  82] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step  83] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step  84] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step  85] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step  86] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step  87] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step  88] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step  89] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step  90] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step  91] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step  92] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step  93] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step  94] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step  95] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step  96] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step  97] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step  98] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step  99] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step 100] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step 101] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 102] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 103] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 104] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step 105] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2031m | Success: ❌
[Step 106] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 107] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2031m | Success: ❌
[Step 108] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step 109] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 110] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 111] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 112] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 113] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2031m | Success: ❌
[Step 114] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 115] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2031m | Success: ❌
[Step 116] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 117] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 118] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 119] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 120] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 121] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 122] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step 123] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 124] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 125] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 126] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step 127] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 128] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 129] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2031m | Success: ❌
[Step 130] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step 131] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 132] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 133] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 134] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2031m | Success: ❌
[Step 135] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2030m | Success: ❌
[Step 136] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step 137] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2031m | Success: ❌
[Step 138] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 139] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 140] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 141] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 142] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step 143] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 144] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 145] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 146] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2033m | Success: ❌
[Step 147] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2034m | Success: ❌
[Step 148] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 149] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 150] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2032m | Success: ❌
[Step 151] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step 152] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2036m | Success: ❌
[Step 153] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2035m | Success: ❌
[Step 154] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2044m | Success: ❌
[Step 155] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2031m | Success: ❌
[Step 156] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2017m | Success: ❌
[Step 157] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2020m | Success: ❌
[Step 158] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2017m | Success: ❌
[Step 159] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 160] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2014m | Success: ❌
[Step 161] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 162] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2012m | Success: ❌
[Step 163] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2011m | Success: ❌
[Step 164] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2011m | Success: ❌
[Step 165] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2014m | Success: ❌
[Step 166] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 167] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2014m | Success: ❌
[Step 168] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2011m | Success: ❌
[Step 169] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2011m | Success: ❌
[Step 170] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2012m | Success: ❌
[Step 171] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 172] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2014m | Success: ❌
[Step 173] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 174] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2012m | Success: ❌
[Step 175] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2012m | Success: ❌
[Step 176] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2014m | Success: ❌
[Step 177] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 178] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2015m | Success: ❌
[Step 179] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2011m | Success: ❌
[Step 180] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2014m | Success: ❌
[Step 181] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2012m | Success: ❌
[Step 182] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2011m | Success: ❌
[Step 183] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2009m | Success: ❌
[Step 184] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 185] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2014m | Success: ❌
[Step 186] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 187] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 188] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 189] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2010m | Success: ❌
[Step 190] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2012m | Success: ❌
[Step 191] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2014m | Success: ❌
[Step 192] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 193] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2014m | Success: ❌
[Step 194] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2011m | Success: ❌
[Step 195] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2014m | Success: ❌
[Step 196] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
[Step 197] Reward:   0.00 | Episode Reward:   0.00 | Obj->Target: 224.2013m | Success: ❌
